"id","TypeCode","Type","Name","WardCode","Ward","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"00e4079a-7e18-43c7-a5fb-79735a741b5a","1","Town Panchayat","Vilangudi (TP)","20CT2202W","Vilangudi (TP) WARD NO.-0002","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"01c7362c-2bed-4a63-8eeb-b34d0699927b","1","Town Panchayat","A.Vellalapatti (TP)","20TP01011W","A.Vellalapatti (TP) WARD NO.-0011","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"026f3e8d-dae5-43b3-a72a-8289f11730a9","2","Municipality","Melur (M)","20MU0123W","Melur (M) WARD NO.-0022","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"03383fd2-fd22-4fbe-83de-3f2cb0dfb142","2","Municipality","Melur (M)","20MU0122W","Melur (M) WARD NO.-0021","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"04d87643-3ea5-4d71-ae49-ebf54ee6b761","1","Town Panchayat","Silaiman (CT)","20CT1601W","Silaiman (CT) WARD NO.-0001","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"0553e3fa-568d-431c-8d64-726733c42422","3","Corporation","Zone 5- West","20MC0198W","Madurai (M Corp.) WARD NO.-0098","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"0667ccdf-2c43-4385-8310-804bca7c0890","1","Town Panchayat","Elumalai (TP)","20TP0313W","Elumalai (TP) WARD NO.-0013","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"0714fb0b-835b-4ae1-a606-a22deb86417c","2","Municipality","Usilampatti (M)","20MU0305W","Usilampatti (M) WARD NO.-0005","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"0900fc6f-3172-4ccf-8c0e-d91a8371d8d4","2","Municipality","Usilampatti (M)","20MU0308W","Usilampatti (M) WARD NO.-0008","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"091de6d8-e5f9-4296-b145-054f654d531e","1","Town Panchayat","Alanganallur (TP)","20TP0206W","Alanganallur (TP) WARD NO.-0006","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"0a0657cc-8a1b-495d-9131-0df60d83f599","2","Municipality","Melur (M)","20MU0120W","Melur (M) WARD NO.-0019","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"0b5d21a2-ac69-4fe1-88e6-e43424cf6f1a","3","Corporation","Zone  1- East","20MC0109W","Madurai (M Corp.) WARD NO.-0009","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"0b61c898-00d3-43e4-8d56-7ce4725d5d02","1","Town Panchayat","Peraiyur (TP)","20TP0609W","Peraiyur (TP) WARD NO.-0009","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"0ca57bf0-a281-4242-80f0-8fec8c7ca804","1","Town Panchayat","Vilangudi (TP)","20CT2201W","Vilangudi (TP) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"0cff7562-382f-4de5-ac62-84d2864f37fe","3","Corporation","Zone 2-  North","20MC0166W","Madurai (M Corp.) WARD NO.-0066","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"0da39e8f-56d4-4730-bf1b-b635f704e827","1","Town Panchayat","Alanganallur (TP)","20TP02011W","Alanganallur (TP) WARD NO.-0011","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"0e443c66-3551-48ac-89be-8232fbc37823","2","Municipality","Usilampatti (M)","20MU0301W","Usilampatti (M) WARD NO.-0001","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"0eb419fd-ea4b-4a11-828f-67deae5e36aa","1","Town Panchayat","Vilacheri (CT)","20CT2101W","Vilacheri (CT) WARD NO.-0001","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"0ec66c5b-f517-41d8-936a-a64d4b275ac1","1","Town Panchayat","Vilangudi (TP)","20CT2208W","Vilangudi (TP) WARD NO.-0008","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"0f3bc24d-be17-408a-a2e9-81ce185136af","3","Corporation","Zone 5- West","20MC0195W","Madurai (M Corp.) WARD NO.-0095","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"11afe206-2248-4f7f-9d89-9fae1d3ca1a9","1","Town Panchayat","Thirunagar (TP)","20CT1815W","Thirunagar (TP) WARD NO.-0015","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"120da6aa-dc82-4305-85cd-3f1791040b40","2","Municipality","Thirumangalam (M)","20MU0209W","Thirumangalam (M) WARD NO.-0009","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"1233a5d2-2c5b-4d2d-b318-882036e808f0","1","Town Panchayat","Vilangudi (TP)","20CT2205W","Vilangudi (TP) WARD NO.-0005","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"125cc946-6c37-4a54-9b1e-be04fdb74c5c","1","Town Panchayat","T.Kallupatti (TP)","20TP0816W","T.Kallupatti (TP) WARD NO.-0015","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"133e2d02-f4eb-45c8-9f89-d5466c837126","1","Town Panchayat","Thirunagar (TP)","20CT1803W","Thirunagar (TP) WARD NO.-0003","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"1389dfc5-7b3e-4673-b5dc-4a57a3361107","3","Corporation","Zone  1- East","20MC0106W","Madurai (M Corp.) WARD NO.-0006","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"13e79b6d-6d9c-40a6-ae03-8e8a5c28ba25","3","Corporation","Zone 5- West","20MC0173W","Madurai (M Corp.) WARD NO.-0073","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"1476d55e-b7b2-4db8-8e21-83dde9418ea2","1","Town Panchayat","Alanganallur (TP)","20TP02010W","Alanganallur (TP) WARD NO.-0010","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"15119853-4d87-4a2d-a89b-16fe9eb23750","1","Town Panchayat","Paravai (TP)","20TP0514W","Paravai (TP) WARD NO.-0014","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"1578c5c5-8b4a-40c8-be7e-301133597567","2","Municipality","Melur (M)","20MU0128W","Melur (M) WARD NO.-0027","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"16299707-6203-4db9-8cc9-a9ea42955540","1","Town Panchayat","Thirunagar (TP)","20CT1801W","Thirunagar (TP) WARD NO.-0001","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"17288938-8496-48ae-96c7-665d709e4c99","1","Town Panchayat","Vilangudi (TP)","20CT2214W","Vilangudi (TP) WARD NO.-0014","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"17b34829-242d-4f58-a6c2-7cb0dcfd9c1a","3","Corporation","Zone  1- East","20MC0136W","Madurai (M Corp.) WARD NO.-0036","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"1867fb3f-1a97-4edc-9904-e70224420e23","1","Town Panchayat","Vilangudi (TP)","20CT2215W","Vilangudi (TP) WARD NO.-0015","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"1890239a-0e71-4b83-82fe-4b59899255ec","1","Town Panchayat","Alanganallur (TP)","20TP02012W","Alanganallur (TP) WARD NO.-0012","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"18ad87c5-2c87-43cd-84b6-fba2aff318ba","2","Municipality","Melur (M)","20MU0109W","Melur (M) WARD NO.-0009","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"18cd58aa-2899-4a86-8a29-d78b7fb99a8c","1","Town Panchayat","Sholavandan (TP)","20TP0703W","Sholavandan (TP) WARD NO.-0003","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"193331a5-932e-42b0-8ae6-abde2f1ec185","1","Town Panchayat","Chinna Anuppanadi (CT)","20CT0201W","Chinna Anuppanadi (CT) WARD NO.-0001","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"19f1412b-5865-4c08-a595-d34d1d8101a2","3","Corporation","Zone 5- West","20MC0197W","Madurai (M Corp.) WARD NO.-0097","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"1a0c2849-54b9-42db-8011-9e54476fca4c","1","Town Panchayat","Harveypatti (TP)","20CT0306W","Harveypatti (TP) WARD NO.-0006","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"1b498931-77fd-411f-8f92-b5d4a870b7c0","3","Corporation","Zone 4- South","20MC0141W","Madurai (M Corp.) WARD NO.-0041","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"1ba8e375-42af-4fd6-b384-e60ceb0e5ce5","3","Corporation","Zone 2-  North","20MC0127W","Madurai (M Corp.) WARD NO.-0027","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"1c069325-c54d-445f-b91c-026a46ee7bfe","1","Town Panchayat","Alanganallur (TP)","20TP0205W","Alanganallur (TP) WARD NO.-0005","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"1c3698d3-77fd-409c-9440-08ed2bf566f5","1","Town Panchayat","Vadipatti (TP)","20TP0910W","Vadipatti (TP) WARD NO.-0010","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"1c724fd6-fc3f-417a-88e0-8f5778bc2763","2","Municipality","Usilampatti (M)","20MU0311W","Usilampatti (M) WARD NO.-0011","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"1d4a3578-6156-47a6-a54b-6ba3422bf4cb","1","Town Panchayat","T.Kallupatti (TP)","20TP0806W","T.Kallupatti (TP) WARD NO.-0005","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"1dc509a7-6628-41d3-a77a-e29ea93ce5ff","2","Municipality","Thirumangalam (M)","20MU0216W","Thirumangalam (M) WARD NO.-0016","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"1f02de88-2369-48d1-acbc-374840952672","2","Municipality","Thirumangalam (M)","20MU0203W","Thirumangalam (M) WARD NO.-0003","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"20685c14-1384-4000-9a98-14a84ca1a7bd","2","Municipality","Melur (M)","20MU0127W","Melur (M) WARD NO.-0026","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"210e49ef-252c-44a1-9fd1-4d83cda2f176","3","Corporation","Zone 5- West","20MC0180W","Madurai (M Corp.) WARD NO.-0080","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"216cbfa2-e915-4bfe-801a-e11adf6a37f2","2","Municipality","Thirumangalam (M)","20MU0217W","Thirumangalam (M) WARD NO.-0017","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"22092162-b978-4978-a25f-3da8a30d4d73","1","Town Panchayat","T.Kallupatti (TP)","20TP0813W","T.Kallupatti (TP) WARD NO.-0012","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"221bcdc6-fb35-4d5f-ac4d-65ecde91f27e","2","Municipality","Thirumangalam (M)","20MU0201W","Thirumangalam (M) WARD NO.-0001","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"2246d4f8-c986-439a-9d4d-28d43506b532","3","Corporation","Zone  1- East","20MC0119W","Madurai (M Corp.) WARD NO.-0019","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"2258964d-f05d-4ca8-96b5-62c56f0fe69f","3","Corporation","Zone 3- Central","20MC0167W","Madurai (M Corp.) WARD NO.-0067","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"22e38bb8-529d-4e48-a9de-ef4d79912abe","1","Town Panchayat","Peraiyur (TP)","20TP0606W","Peraiyur (TP) WARD NO.-0006","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"253b3a3c-2fe5-4c5f-8c60-f621a1c4c9ec","1","Town Panchayat","TestTown123","TestWard","TestTown0293939","superadmin","2022-10-29 06:56:57.192447+00","superadmin","2022-10-29 07:15:31.342588+00"
"2584a536-d439-421a-adb2-24157c8048ae","1","Town Panchayat","T.Kallupatti (TP)","20TP0811W","T.Kallupatti (TP) WARD NO.-0010","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"26927c70-1887-4549-b0ca-70aa73fbc091","3","Corporation","Zone 3- Central","20MC0177W","Madurai (M Corp.) WARD NO.-0077","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"28809525-aa41-423b-bf56-db78abfb201e","2","Municipality","Thirumangalam (M)","20MU0202W","Thirumangalam (M) WARD NO.-0002","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"28a90bf7-274c-4cb1-83da-4f715f68f816","1","Town Panchayat","Narasingam (CT)","20CT1001W","Narasingam (CT) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"28d16afa-8554-416d-986d-e41beb9ca20e","1","Town Panchayat","Alanganallur (TP)","20TP02013W","Alanganallur (TP) WARD NO.-0013","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"292eaa54-ef27-4c47-ba4d-1f575688acc1","3","Corporation","Zone  1- East","20MC0111W","Madurai (M Corp.) WARD NO.-0011","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"2b5b7011-e24b-4502-af8d-f4310d811fc3","2","Municipality","Thirumangalam (M)","20MU0207W","Thirumangalam (M) WARD NO.-0007","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"2bf5bf0b-525d-42e2-be3a-6125804f6bb0","1","Town Panchayat","Harveypatti (TP)","20CT0315W","Harveypatti (TP) WARD NO.-0015","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
